         484
   2        21   62   62 -0.25240477e+01 -0.14303329e+01  0.21025728e+02  0.00000000e+00
   2        21   62   62  0.32575710e+01  0.11021201e+00  0.98437268e+00  0.00000000e+00
   2        21   62   62  0.25235854e+01  0.13951763e+01  0.15693712e+01  0.00000000e+00
   2        21   62   62  0.23568954e+01 -0.47354677e+00 -0.79726113e-01  0.00000000e+00
   2        21   62   62  0.18214246e+01  0.15320205e+01  0.18048657e+01  0.00000000e+00
   2        21   62   62  0.65899655e+01  0.40671950e+01  0.83694529e+01  0.00000000e+00
   2        21   62   62  0.10794873e+01 -0.10088064e+01  0.21414014e+02  0.00000000e+00
   2        21   62   62  0.13004672e+01 -0.28690873e+00  0.24408381e+03  0.00000000e+00
   2      2103   62   62 -0.89218127e+00  0.70313622e+00  0.43844469e+04  0.77133000e+00
   2         2  134  134  0.43831018e+00 -0.15265166e+01  0.58801364e+01  0.00000000e+00
   2        -2  134  134 -0.43831018e+00  0.15265166e+01  0.24371683e+03  0.00000000e+00
   2         2  141  141 -0.80025886e+00  0.13722596e+01  0.62769740e+02  0.33000000e+00
   2        21  141  141 -0.19233072e+01 -0.19860096e+01  0.10068639e+02  0.00000000e+00
   2        21  141  141 -0.32018510e+01 -0.17237458e+01  0.49558137e+01  0.00000000e+00
   2        21  141  141  0.33095383e-01 -0.52460083e+01 -0.29874841e+01  0.00000000e+00
   2        21  141  141  0.97818377e+00 -0.96917830e+00 -0.56928777e+00  0.00000000e+00
   2        21  141  141  0.31108163e+00 -0.15598040e+00 -0.18885286e+00  0.00000000e+00
   2        21  141  141  0.31420850e+01 -0.78366526e+00 -0.16346444e+02  0.00000000e+00
   2        21  141  141  0.13088845e+01  0.21867312e+00 -0.13619835e+03  0.00000000e+00
   2        21  141  141  0.26983447e+01 -0.14496993e+01 -0.11366637e+04  0.00000000e+00
   2        21  141  141 -0.31108163e+00  0.15598040e+00 -0.82245389e+01  0.00000000e+00
   2        21  141  141 -0.65951083e-01 -0.14069955e+01 -0.20215004e+02  0.00000000e+00
   2      2103  141  141 -0.46905104e+00  0.23419758e+01 -0.53480463e+04  0.77133000e+00
   2        92   63  133  0.16827784e+02  0.22272582e+02  0.62586997e+04  0.27715307e+04
   2       221  178  180  0.10530107e+01  0.74720757e+00 -0.73320647e+02  0.54745000e+00
   2       223  181  183  0.23152005e-01  0.19194205e+01 -0.15888786e+03  0.77671774e+00
   2       221  184  186  0.58881129e+00  0.67209993e-01 -0.92112486e+01  0.54745000e+00
   2       323  187  188 -0.17234915e+01  0.10840614e+01 -0.13462634e+02  0.90222122e+00
   2      -313  189  190 -0.89025954e+00  0.21856560e+00 -0.85352746e+01  0.91631451e+00
   2      -213  191  192 -0.36798153e+00 -0.20860358e+00 -0.87868563e+00  0.63211329e+00
   1       211    0    0 -0.67283629e+00  0.71163322e+00 -0.41541417e+01  0.13957000e+00
   2      -213  193  194 -0.35054989e+00  0.36817633e+00 -0.14160572e+01  0.60257238e+00
   1      2212    0    0 -0.16459718e+01  0.69850417e+00 -0.21053126e+01  0.93827000e+00
   1     -2212    0    0 -0.77950907e+00  0.93047757e+00 -0.21075081e+01  0.93827000e+00
   2       323  195  196 -0.27223934e+00 -0.96580912e-02 -0.51589109e+00  0.85802302e+00
   1      -321    0    0 -0.41920749e+00  0.36592208e+00 -0.10471407e+01  0.49360000e+00
   2       213  197  198 -0.11125542e+01  0.82058308e+00 -0.11509067e+01  0.75327736e+00
   2       111  199  200 -0.60967529e-01 -0.60662237e-02  0.72917070e-01  0.13498000e+00
   2      -213  201  202 -0.40182426e-01  0.11066069e+01 -0.96484639e+00  0.69535908e+00
   1       211    0    0  0.21515712e+00  0.64838055e+00 -0.34745294e+00  0.13957000e+00
   2      -213  203  204  0.63318703e-02  0.14997499e+01 -0.58377487e+00  0.99666803e+00
   1       321    0    0  0.70674985e+00  0.58151940e+00 -0.13938048e+01  0.49360000e+00
   2      -313  205  206  0.17812151e+01  0.21278092e+01  0.37598972e+00  0.93925894e+00
   2       111  207  208  0.11014451e+00  0.14749424e+00 -0.26834274e+00  0.13498000e+00
   2       221  209  210  0.28508882e+01  0.10345089e+01 -0.29171593e+00  0.54745000e+00
   2       223  211  213  0.32795670e+00  0.37239270e+00  0.96336466e+00  0.78329510e+00
   1      2112    0    0  0.15937985e+00 -0.45379397e+00  0.85338209e+00  0.93957000e+00
   2       113  214  215  0.51556483e+00  0.14623508e+00  0.26877341e+01  0.65530713e+00
   1     -2212    0    0  0.13987126e+01  0.11857465e+01  0.16084461e+02  0.93827000e+00
   1       211    0    0  0.50901704e+00  0.20377098e+00  0.70540531e+01  0.13957000e+00
   2       111  216  217  0.36206852e+00  0.10889635e+00  0.14357465e+02  0.13498000e+00
   1      2112    0    0  0.60226211e+00  0.57350949e+00  0.10894352e+02  0.93957000e+00
   1     -2212    0    0  0.44164465e+00  0.23633224e+00  0.19845045e+02  0.93827000e+00
   2       113  218  219  0.29001149e+00  0.24541988e+00  0.97119877e+01  0.86860722e+00
   1       211    0    0  0.24541687e+01  0.78970201e-01  0.34568839e+02  0.13957000e+00
   2      -213  220  221  0.10931825e+01  0.13254225e+01  0.35829992e+02  0.84731988e+00
   1       211    0    0  0.12396683e+01  0.69056866e+00  0.30611020e+02  0.13957000e+00
   2      -213  222  223  0.53685520e+00  0.64156508e-01  0.41912726e+02  0.84235255e+00
   2       213  224  225  0.45029381e+00  0.57997412e-01  0.29985466e+02  0.86962920e+00
   2       221  226  228  0.60880376e+00  0.17018093e+00  0.56521161e+02  0.54745000e+00
   2       113  229  230  0.10468299e+01 -0.14067898e+00  0.20908553e+03  0.10316028e+01
   2       311  231  231  0.33201226e+00 -0.89734043e-01  0.45975050e+02  0.49767000e+00
   2       333  232  233 -0.93085050e-01  0.28296858e+00  0.62929160e+02  0.10113000e+01
   2      -311  234  234  0.47921231e+00  0.18515600e+00  0.22627357e+03  0.49767000e+00
   2      -213  235  236  0.66336222e+00 -0.48012888e+00  0.16787600e+03  0.81128786e+00
   2       213  237  238  0.14140530e+00  0.43677448e-01  0.11644986e+03  0.74812065e+00
   2      -213  239  240 -0.12112527e+01  0.82700145e-02  0.11011004e+03  0.64950400e+00
   2       323  241  242 -0.11254132e+01 -0.40242043e+00  0.13012299e+03  0.94380280e+00
   2      -323  243  244  0.19585179e+00 -0.43166264e+00  0.11318914e+03  0.94169545e+00
   2      2224  245  246 -0.21144257e+01  0.18181185e+00  0.85963519e+02  0.12264327e+01
   2      -323  247  248 -0.12196286e+01 -0.10122353e+01  0.97909056e+02  0.86314126e+00
   2     -3214  249  250 -0.21030079e+01 -0.93495221e-01  0.95918161e+02  0.13765315e+01
   2       113  251  252 -0.12545321e+01  0.45190672e+00  0.38443723e+02  0.75520288e+00
   2      -213  253  254 -0.23857612e+01 -0.93851244e+00  0.28628199e+02  0.99435923e+00
   1       211    0    0 -0.40099387e+00 -0.22319430e+00  0.18397526e+02  0.13957000e+00
   1      -211    0    0 -0.84631628e+00 -0.23926804e+00  0.78536461e+01  0.13957000e+00
   2       323  255  256 -0.38376283e-01 -0.60087533e+00  0.16473634e+01  0.93085666e+00
   2      -323  257  258 -0.14258595e+00  0.67789833e+00  0.25810542e+01  0.89350797e+00
   2       223  259  261  0.18495186e+00 -0.22525052e+00  0.10407142e+01  0.78870761e+00
   2      2214  262  263  0.29767504e+00 -0.44237935e+00  0.44683766e+01  0.11585103e+01
   1       211    0    0  0.45671221e-01  0.36534351e+00  0.24267255e-01  0.13957000e+00
   2     -2224  264  265  0.39155837e+01 -0.57019954e-01  0.10952953e+01  0.12160359e+01
   2      3122  266  267  0.27611076e+01  0.11553593e+01  0.10012652e+01  0.11156800e+01
   2       313  268  269  0.28943024e+01  0.20911262e+01  0.51091907e+01  0.86139692e+00
   2     -2114  270  271  0.48399207e+01  0.25921747e+01  0.45235346e+01  0.11742815e+01
   2       223  272  274  0.34457980e+00 -0.62009270e-01  0.50246049e+01  0.78563511e+00
   2       213  275  276  0.17514839e+00 -0.27439254e+00  0.83847016e+01  0.74838290e+00
   2       113  277  278  0.99680983e+00 -0.13252657e+00  0.13899672e+02  0.77946079e+00
   2       111  279  280  0.17609515e+00  0.39603555e+00  0.17203431e+02  0.13498000e+00
   2       111  281  282  0.14055088e+00 -0.13956583e+00  0.23616021e+02  0.13498000e+00
   2      3112  283  284  0.72739281e+00 -0.26032404e+00  0.12885977e+03  0.11974400e+01
   2     -3212  285  286 -0.84608000e+00 -0.36879570e+00  0.22036456e+03  0.11925500e+01
   2      3222  287  288  0.72000383e+00 -0.32994887e+00  0.23849053e+03  0.11893700e+01
   2     -3122  289  290 -0.80224728e-01  0.72960736e+00  0.24655145e+04  0.11156800e+01
   2      2114  291  292 -0.37829923e+00  0.19635617e+00  0.15290390e+04  0.12593989e+01
   2        92  135  140  0.00000000e+00  0.00000000e+00  0.24959696e+03  0.10383325e+02
   1       211    0    0  0.77360000e+00 -0.84337930e+00  0.64643812e+01  0.13957000e+00
   2      -213  293  294 -0.37225806e+00  0.15717340e+00  0.14528433e+02  0.88386130e+00
   1       211    0    0  0.48348708e+00 -0.24053352e+00  0.79846428e+01  0.13957000e+00
   2      -213  295  296 -0.37031134e+00 -0.17723284e+00  0.95506688e+01  0.84217490e+00
   2       213  297  298 -0.71578979e+00 -0.18581286e+00  0.46774664e+02  0.68491062e+00
   1      -211    0    0  0.20127211e+00  0.12897851e+01  0.16429417e+03  0.13957000e+00
   2        92  142  177  0.17001741e+01 -0.96323935e+01 -0.65916457e+04  0.14691058e+04
   1       321    0    0  0.22808563e+00  0.20269420e+00  0.12825921e+02  0.49360000e+00
   2      -323  299  300 -0.12137149e+01  0.92652759e+00  0.31143337e+02  0.89597452e+00
   2       221  301  302  0.25507927e-01  0.62816962e-02  0.50870866e+01  0.54745000e+00
   1       211    0    0 -0.70022243e+00 -0.37760317e+00  0.11126182e+02  0.13957000e+00
   2      -213  303  304 -0.66966310e+00 -0.10956793e+01  0.46167184e+01  0.76949180e+00
   1       211    0    0 -0.28210609e+00  0.73354411e+00  0.18358327e+01  0.13957000e+00
   1      -211    0    0 -0.15256197e+00 -0.61772276e+00  0.12335428e+01  0.13957000e+00
   2       223  305  307 -0.11215727e+00 -0.74654193e+00  0.25598221e+01  0.78413617e+00
   2       111  308  309 -0.11821688e+01 -0.23634087e+00  0.42090388e+01  0.13498000e+00
   2       223  310  312 -0.71209959e+00 -0.10428693e+01  0.46921244e+00  0.77581273e+00
   2       113  313  314 -0.26587630e+00 -0.12097154e+00  0.94350971e+00  0.80514868e+00
   2       111  315  316 -0.22881218e+00 -0.84647918e+00 -0.51525781e-02  0.13498000e+00
   2       223  317  318 -0.60008224e+00 -0.64662277e+00  0.10633315e+00  0.76876655e+00
   2       111  319  320  0.21872690e+00 -0.10600890e+01 -0.68664520e+00  0.13498000e+00
   1       211    0    0  0.29440748e-01 -0.68442215e-01  0.28340761e+00  0.13957000e+00
   2      2114  321  322  0.59185549e+00 -0.44221806e+00 -0.56769210e+00  0.13618784e+01
   2       111  323  324  0.61238967e-01  0.23283672e+00 -0.64248276e+00  0.13498000e+00
   2     -2114  325  326  0.11621632e+00 -0.34551492e+01 -0.31157744e+01  0.11134327e+01
   2       313  327  328  0.14414057e+01  0.12865264e+00 -0.37806155e+01  0.88994730e+00
   2      -313  329  330  0.87635051e+00 -0.22534380e+00 -0.23694806e+01  0.87969604e+00
   2      -213  331  332  0.43594638e+00 -0.88695207e+00 -0.44299232e+01  0.73233944e+00
   1       211    0    0  0.18616952e+00  0.80659543e-01 -0.28094215e+01  0.13957000e+00
   2       223  333  335  0.49465004e+00  0.75791100e-01 -0.48327906e+02  0.77731088e+00
   2       113  336  337  0.17236172e-01  0.53091427e-01 -0.24044484e+02  0.76801577e+00
   2       223  338  340  0.73221037e+00 -0.30841788e+00 -0.62211027e+02  0.78778610e+00
   2       113  341  342  0.30190275e+00  0.22603495e+00 -0.61683426e+02  0.71517995e+00
   2       111  343  344  0.76288690e+00  0.25312080e+00 -0.13994970e+03  0.13498000e+00
   2       223  345  347  0.94159214e+00 -0.76928097e+00 -0.48236323e+03  0.78255707e+00
   2      2114  348  349  0.39676319e+00 -0.21498996e-01 -0.14577541e+03  0.12277222e+01
   2      -213  350  351 -0.10787614e+00 -0.10513667e+01 -0.20420932e+03  0.91427607e+00
   2     -1114  352  353  0.56313635e+00 -0.68063933e-01 -0.70863628e+02  0.12024396e+01
   2      2114  354  355  0.33100059e-01 -0.16123003e+00 -0.94084784e+02  0.11782087e+01
   2     -3122  356  357  0.81645138e-01 -0.52923263e+00 -0.28749944e+02  0.11156800e+01
   2      -323  358  359 -0.22289959e+00  0.28581104e+00 -0.93008837e+03  0.87513253e+00
   2      2224  360  361 -0.32616015e+00  0.16825563e+01 -0.36371146e+04  0.12532228e+01
   2      -213  362  363 -0.59492376e-01  0.25812064e+00 -0.72021267e+03  0.81912535e+00
   1      -211    0    0  0.18158507e+00  0.22874264e-01 -0.11977687e+02  0.13957000e+00
   1       211    0    0  0.48198683e+00  0.43724463e+00 -0.37561667e+02  0.13957000e+00
   2       111  364  365  0.38943880e+00  0.28708868e+00 -0.23781293e+02  0.13498000e+00
   1      -211    0    0 -0.52810161e-01  0.60425014e+00 -0.57235250e+02  0.13957000e+00
   1       211    0    0  0.28638080e+00  0.71166459e+00 -0.53730567e+02  0.13957000e+00
   2       111  366  367 -0.21041864e+00  0.60350572e+00 -0.47922046e+02  0.13498000e+00
   1        22    0    0  0.18928364e+00 -0.70205011e-01 -0.31653162e+01  0.00000000e+00
   1      -211    0    0  0.22375233e+00  0.84907131e-01 -0.47797824e+01  0.13957000e+00
   1       211    0    0  0.17577532e+00  0.52507872e-01 -0.12661501e+01  0.13957000e+00
   2       311  368  368 -0.12231681e+01  0.10355734e+01 -0.11092264e+02  0.49767000e+00
   1       211    0    0 -0.50032338e+00  0.48488076e-01 -0.23703696e+01  0.13957000e+00
   2      -311  369  369 -0.56997964e+00  0.21570684e+00 -0.35688649e+01  0.49767000e+00
   2       111  370  371 -0.32027989e+00  0.28587659e-02 -0.49664097e+01  0.13498000e+00
   1      -211    0    0 -0.43843234e+00  0.44215024e-01 -0.48328063e+00  0.13957000e+00
   2       111  372  373  0.70450812e-01 -0.25281861e+00 -0.39540500e+00  0.13498000e+00
   1      -211    0    0 -0.31574563e+00 -0.41071740e-01 -0.51559263e+00  0.13957000e+00
   2       111  374  375 -0.34804263e-01  0.40924807e+00 -0.90046459e+00  0.13498000e+00
   2       311  376  376  0.92512432e-01  0.32905428e-01 -0.29873224e+00  0.49767000e+00
   1       211    0    0 -0.36475177e+00 -0.42563520e-01 -0.21715884e+00  0.13957000e+00
   1       211    0    0 -0.36929073e+00  0.69379551e+00 -0.69744903e+00  0.13957000e+00
   2       111  377  378 -0.74326347e+00  0.12678757e+00 -0.45345768e+00  0.13498000e+00
   1        22    0    0  0.63897108e-03  0.58131037e-01  0.38862342e-01  0.00000000e+00
   1        22    0    0 -0.61606500e-01 -0.64197260e-01  0.34054728e-01  0.00000000e+00
   1      -211    0    0 -0.11483994e+00  0.55122077e+00 -0.86272920e+00  0.13957000e+00
   2       111  379  380  0.74657511e-01  0.55538610e+00 -0.10211720e+00  0.13498000e+00
   1      -211    0    0 -0.20391169e+00  0.26722583e+00  0.19588714e+00  0.13957000e+00
   2       111  381  382  0.21024356e+00  0.12325241e+01 -0.77966201e+00  0.13498000e+00
   2      -311  383  383  0.10634981e+01  0.15312826e+01 -0.22843368e-01  0.49767000e+00
   2       111  384  385  0.71771700e+00  0.59652660e+00  0.39883309e+00  0.13498000e+00
   1        22    0    0  0.13183161e+00  0.73345937e-01 -0.18347151e+00  0.00000000e+00
   1        22    0    0 -0.21687092e-01  0.74148303e-01 -0.84871224e-01  0.00000000e+00
   1        22    0    0  0.18378457e+01  0.80284928e+00  0.36172324e-01  0.00000000e+00
   1        22    0    0  0.10130425e+01  0.23165959e+00 -0.32788825e+00  0.00000000e+00
   1      -211    0    0 -0.70436822e-01  0.32008410e+00  0.23460734e+00  0.13957000e+00
   1       211    0    0  0.72326442e-01 -0.10051061e-01  0.99184197e-01  0.13957000e+00
   2       111  386  387  0.32606708e+00  0.62359656e-01  0.62957312e+00  0.13498000e+00
   2       221  388  389  0.54460880e+00  0.16625988e+00  0.26541132e+01  0.54745000e+00
   1        22    0    0 -0.29043972e-01 -0.20024802e-01  0.33620896e-01  0.00000000e+00
   1        22    0    0  0.60606318e-01  0.68831673e-01  0.24162870e+01  0.00000000e+00
   1        22    0    0  0.30146220e+00  0.40064676e-01  0.11941178e+02  0.00000000e+00
   1      -211    0    0  0.91265323e-01  0.43063867e+00  0.26772103e+01  0.13957000e+00
   1       211    0    0  0.19874616e+00 -0.18521878e+00  0.70347774e+01  0.13957000e+00
   1      -211    0    0 -0.34876794e-01  0.31499433e+00  0.10398819e+02  0.13957000e+00
   2       111  390  391  0.11280593e+01  0.10104282e+01  0.25431174e+02  0.13498000e+00
   1      -211    0    0  0.57234275e+00 -0.52116212e-01  0.39730845e+02  0.13957000e+00
   2       111  392  393 -0.35487555e-01  0.11627272e+00  0.21818812e+01  0.13498000e+00
   1       211    0    0  0.52985810e+00 -0.23972580e+00  0.14403708e+02  0.13957000e+00
   2       111  394  395 -0.79564289e-01  0.29772321e+00  0.15581758e+02  0.13498000e+00
   1        22    0    0  0.94959406e-01  0.86466898e-01  0.33836777e+01  0.00000000e+00
   1       211    0    0  0.84453824e-01  0.74236400e-01  0.15996374e+02  0.13957000e+00
   1      -211    0    0  0.42939053e+00  0.94776321e-02  0.37141109e+02  0.13957000e+00
   1      -211    0    0  0.10896015e+00  0.33088634e+00  0.35528464e+02  0.13957000e+00
   1       211    0    0  0.93786977e+00 -0.47156531e+00  0.17355706e+03  0.13957000e+00
   2       310  396  397  0.33201226e+00 -0.89734043e-01  0.45975050e+02  0.49767000e+00
   1       321    0    0 -0.63683106e-01  0.24890488e+00  0.35281693e+02  0.49360000e+00
   1      -321    0    0 -0.29401944e-01  0.34063704e-01  0.27647467e+02  0.49360000e+00
   2       310  398  399  0.47921231e+00  0.18515600e+00  0.22627357e+03  0.49767000e+00
   1      -211    0    0  0.59030891e+00 -0.11193716e+00  0.58947776e+02  0.13957000e+00
   2       111  400  401  0.73053310e-01 -0.36819172e+00  0.10892823e+03  0.13498000e+00
   1       211    0    0  0.40609427e+00  0.12380199e+00  0.77002062e+02  0.13957000e+00
   2       111  402  403 -0.26468897e+00 -0.80124544e-01  0.39447795e+02  0.13498000e+00
   1      -211    0    0 -0.43004438e+00 -0.35851138e-01  0.20290967e+02  0.13957000e+00
   2       111  404  405 -0.78120830e+00  0.44121153e-01  0.89819074e+02  0.13498000e+00
   2       311  406  406 -0.54447555e+00 -0.44895227e+00  0.58081090e+02  0.49767000e+00
   1       211    0    0 -0.58093767e+00  0.46531847e-01  0.72041896e+02  0.13957000e+00
   1      -321    0    0  0.32131165e+00 -0.38752708e+00  0.53947650e+02  0.49360000e+00
   2       111  407  408 -0.12545986e+00 -0.44135561e-01  0.59241486e+02  0.13498000e+00
   1      2212    0    0 -0.16329017e+01  0.10302364e+00  0.74246719e+02  0.93827000e+00
   1       211    0    0 -0.48152401e+00  0.78788211e-01  0.11716799e+02  0.13957000e+00
   2      -311  409  409 -0.78983129e+00 -0.41701311e+00  0.65753156e+02  0.49767000e+00
   1      -211    0    0 -0.42979735e+00 -0.59522218e+00  0.32155899e+02  0.13957000e+00
   2     -3122  410  411 -0.13758405e+01 -0.86517650e-01  0.65862175e+02  0.11156800e+01
   2       111  412  413 -0.72716741e+00 -0.69775706e-02  0.30055986e+02  0.13498000e+00
   1       211    0    0 -0.11679075e+01  0.35810222e+00  0.25961957e+02  0.13957000e+00
   1      -211    0    0 -0.86624671e-01  0.93804497e-01  0.12481766e+02  0.13957000e+00
   1      -211    0    0 -0.28460488e+00 -0.48321457e+00  0.48255104e+01  0.13957000e+00
   2       111  414  415 -0.21011563e+01 -0.45529787e+00  0.23802688e+02  0.13498000e+00
   2       311  416  416  0.22863565e+00 -0.35832100e+00  0.67982093e+00  0.49767000e+00
   1       211    0    0 -0.26701194e+00 -0.24255433e+00  0.96754251e+00  0.13957000e+00
   2      -311  417  417 -0.26027506e+00  0.58157351e+00  0.13819495e+01  0.49767000e+00
   1      -211    0    0  0.11768910e+00  0.96324829e-01  0.11991047e+01  0.13957000e+00
   1       211    0    0  0.21918776e-01  0.19838743e+00  0.17852699e+00  0.13957000e+00
   1      -211    0    0 -0.44722073e-02 -0.16311732e+00  0.48008346e+00  0.13957000e+00
   2       111  418  419  0.16750529e+00 -0.26052063e+00  0.38210378e+00  0.13498000e+00
   1      2112    0    0  0.21095083e+00 -0.29979274e+00  0.30649680e+01  0.93957000e+00
   1       211    0    0  0.86724214e-01 -0.14258661e+00  0.14034086e+01  0.13957000e+00
   1     -2212    0    0  0.26297691e+01 -0.16322199e+00  0.64223704e+00  0.93827000e+00
   1      -211    0    0  0.12858146e+01  0.10620203e+00  0.45305828e+00  0.13957000e+00
   1      2212    0    0  0.25932691e+01  0.10771623e+01  0.95649418e+00  0.93827000e+00
   1      -211    0    0  0.16783849e+00  0.78196929e-01  0.44771011e-01  0.13957000e+00
   2       311  420  420  0.19416889e+01  0.12472816e+01  0.36991143e+01  0.49767000e+00
   2       111  421  422  0.95261355e+00  0.84384459e+00  0.14100765e+01  0.13498000e+00
   1     -2112    0    0  0.33157615e+01  0.18665493e+01  0.30751749e+01  0.93957000e+00
   2       111  423  424  0.15241592e+01  0.72562545e+00  0.14483598e+01  0.13498000e+00
   1       211    0    0  0.22012673e+00  0.58011273e-01  0.78921826e+00  0.13957000e+00
   1      -211    0    0  0.28783555e-01 -0.13928467e+00  0.77752966e+00  0.13957000e+00
   2       111  425  426  0.95669517e-01  0.19264129e-01  0.34578569e+01  0.13498000e+00
   1       211    0    0  0.16305416e-01 -0.42853558e+00  0.30327303e+01  0.13957000e+00
   2       111  427  428  0.15884297e+00  0.15414304e+00  0.53519713e+01  0.13498000e+00
   1      -211    0    0  0.18791434e+00  0.16168157e+00  0.66135633e+01  0.13957000e+00
   1       211    0    0  0.80889549e+00 -0.29420814e+00  0.72861090e+01  0.13957000e+00
   1        22    0    0  0.31751249e-02  0.14884676e+00  0.47378877e+01  0.00000000e+00
   1        22    0    0  0.17292002e+00  0.24718878e+00  0.12465543e+02  0.00000000e+00
   1        22    0    0  0.37248775e-01  0.25049838e-01  0.38874768e+01  0.00000000e+00
   1        22    0    0  0.10330211e+00 -0.16461567e+00  0.19728544e+02  0.00000000e+00
   1      2112    0    0  0.77467529e+00 -0.31501446e+00  0.10899866e+03  0.93957000e+00
   1      -211    0    0 -0.47282481e-01  0.54690424e-01  0.19861105e+02  0.13957000e+00
   2     -3122  429  430 -0.81681942e+00 -0.29853158e+00  0.19919335e+03  0.11156800e+01
   1        22    0    0 -0.29260586e-01 -0.70264113e-01  0.21171211e+02  0.00000000e+00
   1      2112    0    0  0.44626900e+00 -0.12372339e+00  0.16209839e+03  0.93957000e+00
   1       211    0    0  0.27373483e+00 -0.20622548e+00  0.76392138e+02  0.13957000e+00
   1     -2212    0    0 -0.74403390e-01  0.72465347e+00  0.22772096e+04  0.93827000e+00
   1       211    0    0 -0.58213384e-02  0.49538905e-02  0.18830491e+03  0.13957000e+00
   1      2112    0    0 -0.51157086e+00  0.26795501e-01  0.12841004e+04  0.93957000e+00
   2       111  431  432  0.13327162e+00  0.16956067e+00  0.24493858e+03  0.13498000e+00
   1      -211    0    0  0.23189247e+00  0.10544117e+00  0.25736125e+01  0.13957000e+00
   2       111  433  434 -0.60415053e+00  0.51732229e-01  0.11954820e+02  0.13498000e+00
   1      -211    0    0 -0.11945610e+00  0.25480866e+00  0.16980716e+01  0.13957000e+00
   2       111  435  436 -0.25085524e+00 -0.43204150e+00  0.78525972e+01  0.13498000e+00
   1       211    0    0 -0.60281415e+00 -0.39062932e+00  0.36328091e+02  0.13957000e+00
   2       111  437  438 -0.11297564e+00  0.20481646e+00  0.10446573e+02  0.13498000e+00
   2      -311  439  439 -0.60955003e+00  0.64277967e+00  0.22726436e+02  0.49767000e+00
   1      -211    0    0 -0.60416490e+00  0.28374792e+00  0.84169015e+01  0.13957000e+00
